,name,place_id,formatted_address,types,user_ratings_total,rating,lat,long,latlong
914,East Depok Police Station,ChIJHTwLm6FZei4RsiN05JHfJQA,"Jl. Padjajaran, Ngringin, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","police,point_of_interest,establishment",73,3.1,-7.762189999999999,110.4153766,"-7.76219,110.4153766"
915,Polri Daerah Istimewa Yogyakarta,ChIJl1jkGIpXei4RO1_xV2sSR90,"Jl. Karel Sasuit Tubun No.28, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261, Indonesia","police,point_of_interest,establishment",1,4.0,-7.797535700000001,110.3602273,"-7.7975357,110.3602273"
916,Kasihan Police Station,ChIJRyWOSddXei4RFEdxJvOQZUY,"58CV+C2C, Jl. Bibis Padokan Lor, Tirtonirmolo, Kasihan, Padokan Kidul, Tirtonirmolo, Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55184, Indonesia","police,point_of_interest,establishment",44,3.8,-7.828925399999999,110.3424992,"-7.8289254,110.3424992"
917,Kantor Pos Polisi Gondowulung,ChIJHT44vOJWei4Rx0SNDxfXhZw,"597R+7MG, Jl. Imogiri Tim., Nglebeng, Tamanan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55191, Indonesia","post_office,finance,point_of_interest,establishment",0,0.0,-7.836816400000001,110.3917144,"-7.8368164,110.3917144"
918,Polsek Ngampilan,ChIJozn0GYpXei4RFeSxrsgFIII,"Jl. Karel Sasuit Tubun, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261, Indonesia","police,point_of_interest,establishment",13,3.9,-7.7976244,110.3599538,"-7.7976244,110.3599538"
919,Polsek Depok Barat,ChIJI9YjoOhZei4RzNUM6S-ba-4,"6C84+J84, Jl. Adisutjipto, Ambarukmo, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia","police,point_of_interest,establishment",50,4.4,-7.7835153,110.4058245,"-7.7835153,110.4058245"
920,Pos Polisi Gondomanan ꧋ꦥꦺꦴꦱ꧀ꦥꦺꦴꦭꦶꦱꦶꦒꦤ꧀ꦝꦩꦤꦤ꧀,ChIJ1XTXz4VXei4R9TB2X5ZFrZM,"59X9+8JC, Jl. Panembahan Senopati, Prawirodirjan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55121, Indonesia","police,point_of_interest,establishment",2,5.0,-7.801692399999999,110.3690076,"-7.8016924,110.3690076"
921,Kantor Polisi Sektor Wirobrajan,ChIJ3_EiT_JXei4ReI1wWproGyo,"Jl. Kapten Piere Tendean No.595, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Indonesia","point_of_interest,establishment",2,5.0,-7.805061499999999,110.3508297,"-7.8050615,110.3508297"
922,Polsek Pleret,ChIJ54oiwJdWei4R-R-OhHVy2F4,"JL. Keputren, No. 84, Pleret, Banguntapan, Kauman, Pleret, Kec. Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55791, Indonesia","police,point_of_interest,establishment",17,4.6,-7.865915599999999,110.4044821,"-7.8659156,110.4044821"
923,Traffic Police Office,ChIJNS-4OShYei4R6V3Oz1ME1y0,"Mataram St No.48, Suryatmajan, Danurejan, Yogyakarta City, Special Region of Yogyakarta 55213, Indonesia","police,point_of_interest,establishment",3,3.7,-7.794469399999999,110.3687402,"-7.7944694,110.3687402"
924,Kantor Polisi Sektor Kraton,ChIJ5WJ3WZJXei4RX7Ez8N8aA0Y,"Jl. Kadipaten Kidul No.373, Kadipaten, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55132, Indonesia","point_of_interest,establishment",0,0.0,-7.808489799999999,110.3580164,"-7.8084898,110.3580164"
925,Polisi Sektor Sewon,ChIJ_bjZJ09Wei4RnzdfWcWzJh4,"Jl. Parangtritis No.KM 5, RW.6, Tarudan, Bangunharjo, Kec. Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55188, Indonesia","police,point_of_interest,establishment",39,3.9,-7.8472424,110.3603503,"-7.8472424,110.3603503"
926,Satpol PP DIY,ChIJh2rB_V1Xei4REtNw44z3Eqc,"Jl. Raya Janti No.15, Wonocatur, Banguntapan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55198, Indonesia","local_government_office,point_of_interest,establishment",17,3.9,-7.799320199999999,110.4025688,"-7.7993202,110.4025688"
927,Pos Polisi Lalulintas,ChIJxWtbvYdXei4RmFmrLcV6X9U,"69RW+M5Q, Jl. Ring Road Utara, Gejayan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283, Indonesia","police,point_of_interest,establishment",19,4.1,-7.758293999999999,110.3954992,"-7.758294,110.3954992"
928,Pos Polisi Jtt Jogja,ChIJN9lCT5hXei4R2mRygfpl45Y,"Jl. Brigjen Katamso No.308, Keparakan, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55181, Indonesia","point_of_interest,establishment",0,0.0,-7.8145456,110.3684792,"-7.8145456,110.3684792"
929,Detasemen Polisi Militer Denpom IV/2 Yka Pomdam IV/Diponegoro,ChIJ8XQi9_ZYei4ROf1l8OFz41M,"Magelang St No.5, Kutu Dukuh, Sinduadi, Mlati, Sleman Regency, Special Region of Yogyakarta 55284, Indonesia","police,point_of_interest,establishment",18,4.9,-7.758971099999999,110.3621154,"-7.7589711,110.3621154"
930,Mako Brimob Baciro,ChIJDU4owdZZei4RTIESOcAv5No,"695P+V9W, Jl. Mojo, Baciro, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55225, Indonesia","police,point_of_interest,establishment",28,4.6,-7.790273099999999,110.3859613,"-7.7902731,110.3859613"
931,Gamping Sector Police,ChIJIe603y34ei4RP9pc1N-TpOQ,"Jl. Yogya-Wates KM.5, Ambarketawang, Bodeh, Ambarketawang, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55611, Indonesia","police,point_of_interest,establishment",29,4.1,-7.802738799999999,110.3138596,"-7.8027388,110.3138596"
932,Pos Polisi Teteg Malioboro,ChIJUeY3bYlXei4R-_TLs2maHIk,"Jl. Abu Bakar Ali, Suryatmajan, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271, Indonesia","police,point_of_interest,establishment",2,5.0,-7.789783,110.3662264,"-7.789783,110.3662264"
