,name,place_id,formatted_address,types,user_ratings_total,rating,lat,long,latlong
426,Rumah Sakit Umum Imelda Pekerja Indonesia,ChIJDxdRKRwyMTARlpY-uCX9wa8,"Jl. Bilal No.24, Pulo Brayan Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20239, Indonesia","hospital,point_of_interest,health,establishment",264,3.2,3.6227167,98.6749486,"3.6227167,98.6749486"
427,Bandung Public Hospital,ChIJPUYelTouMTARV_Ib--qy4e4,"Jl. Mistar No.39-43, Sei Putih Bar., Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118, Indonesia","hospital,point_of_interest,health,establishment",69,3.6,3.5918224,98.6496887,"3.5918224,98.6496887"
428,Rumah Sakit Umum Bakti,ChIJpbozFlowMTARx8WgKDYMzNY,"Jl. HM. Joni No.64, Teladan Tim., Kec. Medan Kota, Kota Medan, Sumatera Utara 20216, Indonesia","hospital,point_of_interest,health,establishment",20,2.7,3.5683358,98.7017439,"3.5683358,98.7017439"
429,RSU Muhammadiyah,ChIJGaQbYw8xMTAR5TI-gM-3nVk,"Jl. Mandala By Pass No.27, Tegal Sari Mandala I, Kec. Medan Denai, Kota Medan, Sumatera Utara 20223, Indonesia","hospital,point_of_interest,health,establishment",127,4.1,3.5830641,98.710688,"3.5830641,98.710688"
430,Herna General Hospital,ChIJWzrhWtMxMTARg4xJA9fRiYQ,"Jl. Mojopahit No.118A, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia","hospital,point_of_interest,health,establishment",88,4.0,3.5795814,98.6658312,"3.5795814,98.6658312"
431,RS Materna Medan,ChIJw4qd9s0xMTARs6zsJcMHkbE,"Jl. Teuku Umar No.9-11, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","hospital,point_of_interest,health,establishment",137,4.2,3.5844034,98.6714143,"3.5844034,98.6714143"
432,Rumah Sakit Gleneagles Medan,ChIJ3zmnss4xMTARFB5SUkPYq-E,"Jl. Listrik No.2A, Petisah Tengah, Kec. Medan Kota, Kota Medan, Sumatera Utara, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,3.5860368,98.6764804,"3.5860368,98.6764804"
433,RSU. Mitra Medika-Amplas,ChIJ4USxA3k6MTARgr08Ep3aCSk,"Jl. Sisingamangaraja, Harjosari I, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20148, Indonesia","hospital,point_of_interest,health,establishment",499,3.9,3.5373755,98.711876,"3.5373755,98.711876"
434,Martha Friska Hospital,ChIJx6_PUQ4yMTARtaHWZ8n7qlc,"Jl. Kol. Yos Sudarso No.91, Tanjung Mulia, Medan Deli, Medan City, North Sumatra 20239, Indonesia","hospital,point_of_interest,health,establishment",122,3.3,3.6329592,98.6690249,"3.6329592,98.6690249"
435,Rumah Sakit Umum Mitra Medika,ChIJlQWLs3UyMTAR-kLb-5PtrNQ,"Jl. Kol. Yos Sudarso No.KM. 7,5, Tj. Mulia, Kec. Medan Deli, Kota Medan, Sumatera Utara 20241, Indonesia","hospital,point_of_interest,health,establishment",235,3.0,3.6440022,98.6626716,"3.6440022,98.6626716"
436,RS umum bina kasih,ChIJgf3Xo8QxMTARmZ-7_y88B3I,"Jl. Sei Deli No.39b-52, Silalas, Kec. Medan Bar., Kota Medan, Sumatera Utara 20236, Indonesia","hospital,point_of_interest,health,establishment",2,1.0,3.5951956,98.6722227,"3.5951956,98.6722227"
437,Rumah Sakit Ibu dan Anak Rosiva,ChIJtWTH4bcxMTAR0ChTe8IQX0g,"Jl. Bangka No.15, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20212, Indonesia","hospital,health,point_of_interest,establishment",97,4.5,3.589477,98.682321,"3.589477,98.682321"
438,Rumah Sakit Islam Malahayati,ChIJlesIbc4xMTARrzRaY4j5jMA,"Jl. Pangeran Diponegoro No.2 - 4, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","hospital,health,point_of_interest,establishment",246,3.7,3.5861541,98.6724015,"3.5861541,98.6724015"
439,BOLONI HOSPITAL,ChIJ6aYVji8wMTAR36oz_H51ynA,"Jl. Mongonsidi No.11, Polonia, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","hospital,health,point_of_interest,establishment",19,3.7,3.5709188,98.6687453,"3.5709188,98.6687453"
440,RUMAH SAKIT UMUM PUSAT H. ADAM MALIK IGD,ChIJIz29xKMlMTARXtPcxSfhU34,"GJ95+2WV, Kemenangan Tani, Medan Tuntungan, Medan City, North Sumatra 20136, Indonesia","hospital,health,point_of_interest,establishment",8,3.8,3.51761,98.6098118,"3.51761,98.6098118"
441,General Hospital Delima,ChIJ7cWiNpfNNjARo9eEJft_ezQ,"Jalan Yos Sudarso KM 13.6 No.19A, Martubung, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20251, Indonesia","hospital,doctor,health,point_of_interest,establishment",98,3.1,3.6962611,98.6731478,"3.6962611,98.6731478"
442,RSIA Sri Ratu,ChIJXc2V_NkxMTARWo_e4om-rkE,"Jl. Nibung Raya No.204-212, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","hospital,health,point_of_interest,establishment",41,3.8,3.5908581,98.6650697,"3.5908581,98.6650697"
443,Rumah Sakit Bahagia Medan,ChIJMTP0c18wMTARf8ACyZquwYc,"Jalan Bahagia 85 Ds, Jl. Teladan, Kec. Medan Kota, Sumatera Utara 20217, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,3.562986,98.702975,"3.562986,98.702975"
444,RS Sehat,ChIJvYSKewsxMTARgVz0wqmj0R0,"HPXG+8R9, JL. Letda Sujono, Bandar Selamat, Bantan Tim., Kec. Medan Tembung, Kota Medan, Sumatera Utara 20223, Indonesia","hospital,health,point_of_interest,establishment",8,4.8,3.598292499999999,98.7271141,"3.5982925,98.7271141"
445,Santa Elisabeth Hospital,ChIJdyF6ATQwMTARO6C3ibC8mpI,"Jl. H. Misbah No.7, J A T I, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","hospital,health,point_of_interest,establishment",463,3.9,3.57491,98.6767201,"3.57491,98.6767201"
446,Rumah Sakit Mulia,ChIJFbBvTUIwMTAROE6emrwHP1Q,"Jl. Brigjend Katamso No.2, Sei Mati, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20215, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,3.5626673,98.6895748,"3.5626673,98.6895748"
447,Rumah sakit medan labuhan,ChIJ68iRdezNNjARB82EfOXQ9GM,"Jl. Kol. Yos Sudarso No.22, Pekan Labuhan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20253, Indonesia","hospital,health,point_of_interest,establishment",14,4.6,3.7348324,98.6761136,"3.7348324,98.6761136"
448,Hermina Hospital Medan,ChIJ8yyqukQuMTAR3ybUwNpJJUU,"Jl. Asrama, Sei Sikambing C. II, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20123, Indonesia","hospital,doctor,health,point_of_interest,establishment",790,4.2,3.5952845,98.6277923,"3.5952845,98.6277923"
449,RSU Bina Sejahtera,ChIJh30L6_AxMTARxIo2kmGZkcI,"Jl. Kol. Yos Sudarso, Glugur Kota, Kec. Medan Bar., Kota Medan, Sumatera Utara 20238, Indonesia","hospital,health,point_of_interest,establishment",3,2.3,3.6140694,98.6725861,"3.6140694,98.6725861"
450,Rumah Sakit Sari Cipta,ChIJ10KkGnkyMTARyr4W6SSX9TY,"MM37+H98, Tanjung Mulia, Medan Deli, Medan City, North Sumatra, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,3.653922,98.663467,"3.653922,98.663467"
451,Rumah Sakit Mama,ChIJOVxpVnsxMTARZ3TeMwwggrc,"Jl. Medan Tenggara VII No.42, Medan Tenggara, Kec. Medan Denai, Kota Medan, Sumatera Utara 20226, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,3.5546712,98.7166172,"3.5546712,98.7166172"
452,Rumah Sakit Lanu Dokter ABD Malik,ChIJudfWpjQwMTARG7dqkjBa70M,"Jl. Imam Bonjol No.1, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20212, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,3.579528,98.676753,"3.579528,98.676753"
453,RUMAH SAKIT AL-QADRI,ChIJh7ubsgcvMTARvf0VdnSNfns,"Jl. Medan - Binjai No.16, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20123, Indonesia","hospital,health,point_of_interest,establishment",1,4.0,3.5917701,98.6239651,"3.5917701,98.6239651"
454,RSIA Badrul Aini,ChIJS0OkffwwMTARKh4nWRKBy_4,"Jl. Bromo Jl. Syukri No.18, Tegal Sari III, Kec. Medan Area, Kota Medan, Sumatera Utara 20216, Indonesia","hospital,health,point_of_interest,establishment",120,4.5,3.5772193,98.7057741,"3.5772193,98.7057741"
455,RSU Eshmun,ChIJv1LDRlktMTARYCUFFPxaBYo,"Jl. Marelan Raya No.173A, Tanah Enam Ratus, Kec. Medan Marelan, Kota Medan, Sumatera Utara 20244, Indonesia","hospital,health,point_of_interest,establishment",368,4.3,3.6868115,98.6557182,"3.6868115,98.6557182"
456,RSIA Artha Mahinrus,ChIJ4R17w4gxMTARRV2gOhMpuTM,"Jl. Rakyat No.178, Tegal Rejo, Kec. Medan Perjuangan, Kota Medan, Sumatera Utara 20236, Indonesia","hospital,health,point_of_interest,establishment",76,4.4,3.616629,98.691194,"3.616629,98.691194"
457,Rumah Sakit Umum Haji Medan,ChIJff6ozGQxMTARhXGHwXgz7Xw,"Jl. Rumah Sakit H. No.47, Kenangan Baru, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia","hospital,health,point_of_interest,establishment",243,3.3,3.6133801,98.7145484,"3.6133801,98.7145484"
458,Tebak Rs.mandiri Medan,ChIJG34jms8xMTARC4AsrMg9wD4,"Jl. Kapten Maulana Lubis No.8, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20236, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,3.5897902,98.6733808,"3.5897902,98.6733808"
459,General Hospital Ridos,ChIJXTphNJIwMTARyg-l9gVPa5I,"Jl. Menteng VII No.62, Medan Tenggara, Kec. Medan Denai, Kota Medan, Sumatera Utara 20228, Indonesia","hospital,health,point_of_interest,establishment",17,3.6,3.556019,98.7176449,"3.556019,98.7176449"
460,RUMAH SAKIT MARIO4D,ChIJM6oZgAYxMTARvc_8q3IG71k,"HMC9+7M8, Polonia, Medan Polonia, Medan City, North Sumatra 20152, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,3.5706538,98.6692145,"3.5706538,98.6692145"
461,Rumah Sakit Advent,ChIJAQAAAHQlMTARSpLnYIXIWYU,"HJQX+RRV, Simpang Selayang, Kec. Medan Tuntungan, Medan City, North Sumatra 20135, Indonesia","hospital,health,point_of_interest,establishment",5,4.0,3.5896206,98.6495536,"3.5896206,98.6495536"
462,Rsu Gran Theresia Herna,ChIJMYvFdqUvMTARg86AqOEVopE,"Jl. Ps. III Tapian Nauli No.8, Sunggal, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20128, Indonesia","hospital,health,point_of_interest,establishment",10,4.6,3.570122,98.6251107,"3.570122,98.6251107"
463,Rumah Sakit,ChIJCRh_bCQxMTARpqHPm3S3o4U,"HMWC+3VH, Silalas, Medan Barat, Medan City, North Sumatra, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,3.5951956,98.6722227,"3.5951956,98.6722227"
464,Rumah Sakit Ibu & Anak Az - Zakiyah,ChIJsYNtPB4yMTAR32zaz1-Mbaw,"Jl. Mustafa No.4 A, Glugur Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20238, Indonesia","hospital,health,point_of_interest,establishment",6,4.8,3.6180017,98.6782531,"3.6180017,98.6782531"
465,RSU.PRIMA,ChIJt4eggJIzMTARkCvY6udaDdI,"JMGH+269, Gg. Wijaya, Pulo Brayan Darat II, Kec. Medan Tim., Kota Medan, Sumatera Utara 20239, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,3.6250411,98.6781139,"3.6250411,98.6781139"
466,Kasih Abadi General Hospital,ChIJdXV1jQowMTARibxctxfNNwE,"Jl. Jenderal Besar A.H. Nasution No.7, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20219, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,3.5409792,98.6798781,"3.5409792,98.6798781"
467,UGD 24 Jam Rumah Sakit Umum Permata Bunda,ChIJT79HzLQxMTARCm--VAeN9A8,"Jl. Sambas No.59/63, Mesjid, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,3.5806266,98.6857174,"3.5806266,98.6857174"
468,Rumah Sakit Universitas Andalas,ChIJXd0KjZm31C8RMLuneJS20jA,"Komp Kampus Unand Jalan Universitas Andalas, Limau Manis, Kec. Pauh, Kota Padang, Sumatera Barat 25176, Indonesia","hospital,health,point_of_interest,establishment",175,3.9,-0.9205468,100.4565349,"-0.9205468,100.4565349"
469,Hospital for Special Surgery Padang Ropanasuri,ChIJr9pugi-51C8RXIDEUmPprNg,"Jl. Aur No.8, Ujung Gurun, Kec. Padang Bar., Kota Padang, Sumatera Barat 25142, Indonesia","hospital,doctor,health,point_of_interest,establishment",167,4.2,-0.935352,100.3593886,"-0.935352,100.3593886"
470,RSU Selaguri,ChIJx1Yiyja51C8RWoPHhmcV8P0,"Jl. Jend. A Yani No.26, Padang Pasir, Kec. Padang Bar., Kota Padang, Sumatera Barat 25112, Indonesia","hospital,health,point_of_interest,establishment",67,3.4,-0.9426902,100.3581259,"-0.9426902,100.3581259"
471,Islamic Hospital Siti Rahmah,ChIJKYYKsWK41C8R1-li3xbDCzY,"Jl. By Pass No.KM.15, Aie Pacah, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586, Indonesia","hospital,health,point_of_interest,establishment",250,3.3,-0.8709768000000001,100.3840553,"-0.8709768,100.3840553"
472,Hermina Hospital Padang,ChIJ77eCjs-41C8R1ZNQF-Z4WC4,"Jl. Khatib Sulaiman, Lolong Belanti, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","hospital,doctor,health,point_of_interest,establishment",689,4.1,-0.9177899,100.3604524,"-0.9177899,100.3604524"
473,Rumah Sakit Umum Pusat Dr. M. Djamil Kota Padang Sumatera Barat,ChIJDcc7fzu51C8RSgbLIW7AMBI,"Jl. Perintis Kemerdekaan, Sawahan Tim., Kec. Padang Tim., Kota Padang, Sumatera Barat 25171, Indonesia","hospital,doctor,health,point_of_interest,establishment",1377,4.0,-0.9437875,100.3671843,"-0.9437875,100.3671843"
474,RSU BUNDA PADANG,ChIJ21XvPEy51C8RDdLRObcxnHk,"Jl. Proklamasi No.31 - 37, Ganting Parak Gadang, Kec. Padang Tim., Kota Padang, Sumatera Barat 25132, Indonesia","hospital,health,point_of_interest,establishment",559,3.5,-0.9510184,100.36752,"-0.9510184,100.36752"
475,RS NAILI DBS,ChIJd1sbpDe51C8RPtc3hv56q-g,"Jl. Ratulangi No.24, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","atm,hospital,finance,health,point_of_interest,establishment",135,4.1,-0.9454293,100.3592989,"-0.9454293,100.3592989"
476,Rumah Sakit dr. Reksodiwiryo Padang.,ChIJ___b4j-51C8RgC6OF_clvHg,"Jl. Dr. Wahidin No.1, Ganting Parak Gadang, Kec. Padang Tim., Kota Padang, Sumatera Barat 25132, Indonesia","hospital,health,point_of_interest,establishment",507,4.6,-0.9510264,100.3720251,"-0.9510264,100.3720251"
477,Rumah Sakit Ibu & Anak Mutiara Bunda,ChIJvczVL8241C8RqVupo-gK_3Q,"Jl. S. Parman No.142, Ulak Karang Sel., Kec. Padang Utara, Kota Padang, Sumatera Barat 25136, Indonesia","hospital,health,point_of_interest,establishment",62,3.5,-0.9172675999999998,100.3505376,"-0.9172676,100.3505376"
478,RS. Bhayangkara,ChIJa6DxrCa51C8R2sJ2LSQbg5E,"Jl. Jati No.1, Jati, Kec. Padang Tim., Kota Padang, Sumatera Barat 25171, Indonesia","hospital,health,point_of_interest,establishment",22,4.0,-0.9329749,100.3659962,"-0.9329749,100.3659962"
479,Rumah Sakit Umum Aisyiyah,ChIJDTuzTji51C8RGU-0UmDdh-4,"Jl. H. Agus Salim No.6, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat 25171, Indonesia","hospital,health,point_of_interest,establishment",88,3.6,-0.9476724,100.3635671,"-0.9476724,100.3635671"
480,Rumah Sakit Islam Ibnu Sina Padang,ChIJQQggjMa41C8RI7B9y-9POTA,"Jl. Gajah Mada, Gn. Pangilun, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","hospital,health,point_of_interest,establishment",319,3.7,-0.9207498,100.3675283,"-0.9207498,100.3675283"
481,RSIA Lenggogeni Padang,ChIJR9-7TDK51C8R-F7sMGY_3fE,"Jl. Purus II No.12, RW.6, Purus, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","hospital,health,point_of_interest,establishment",34,4.7,-0.93982,100.3537486,"-0.93982,100.3537486"
482,RSKB Kartika Docta,ChIJP1gheNy41C8RBmq-CHilID4,"Jl. Gajah Mada No.14, Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","hospital,health,point_of_interest,establishment",40,4.4,-0.9219444,100.3667462,"-0.9219444,100.3667462"
483,RSUD dr. Rasidin,ChIJxzgisWK41C8R2ssJWpYSvy8,"49CV+4RV, Gunung Sarik, Kuranji, Jl. Air Paku, Gn. Sarik, Kec. Kuranji, Kota Padang, Sumatera Barat 25586, Indonesia","hospital,doctor,health,point_of_interest,establishment",123,3.2,-0.8796431,100.3945608,"-0.8796431,100.3945608"
484,Yos Sudarso Hospital,ChIJq8mLbiW51C8RHrDFkZpCZVk,"Jl. Situjuh I No.1, Jati Baru, Kec. Padang Tim., Kota Padang, Sumatera Barat 25129, Indonesia","hospital,dentist,health,point_of_interest,establishment",461,3.9,-0.9364884,100.3626472,"-0.9364884,100.3626472"
485,Siti Hawa Maternity & Children's Hospital,ChIJO9EsnxS51C8RCB4LwubeuhE,"Jl. Parak Gadang Raya No.35A, Simpang Haru, Kec. Padang Tim., Kota Padang, Sumatera Barat 25171, Indonesia","hospital,health,point_of_interest,establishment",125,4.1,-0.9480767,100.377347,"-0.9480767,100.377347"
486,West Sumatra Police Hospital,ChIJqca2sSa51C8R1usnItq8lVY,"Jl. Jati No.1, Jati Baru, Kec. Padang Tim., Kota Padang, Sumatera Barat 25129, Indonesia","hospital,health,point_of_interest,establishment",30,3.8,-0.9329872,100.3659386,"-0.9329872,100.3659386"
487,Rumah Sakit Citra BMC PADANG,ChIJh8JjfAe51C8RcXmAKKI5NBc,"29X9+JWV, Jl. Proklamasi, Alang Laweh, Kec. Padang Sel., Kota Padang, Sumatera Barat 25133, Indonesia","hospital,health,point_of_interest,establishment",16,2.4,-0.9508815,100.369784,"-0.9508815,100.369784"
488,Maternity Hospital An-Nisa,ChIJp5KF4jm51C8Rr1UtgRe87TQ,"Jl. Pemuda No.18, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","hospital,health,point_of_interest,establishment",14,4.1,-0.9470201,100.3550615,"-0.9470201,100.3550615"
489,RSB Restu Ibu,ChIJfQgakka51C8R3LCIipOYCQY,"JL. Proklamasi, No. 1A, Tarendam, Alang Laweh, Kec. Padang Sel., Kota Padang, Sumatera Barat 25133, Indonesia","hospital,health,point_of_interest,establishment",2,5.0,-0.9498608,100.3669397,"-0.9498608,100.3669397"
490,Rumah Sakik Military Reksodiwiryo,ChIJt2vM6J251C8Rd2jaoLqauTg,"Jl. Proklamasi No.1, Ganting Parak Gadang, Kec. Padang Tim., Kota Padang, Sumatera Barat 25132, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-0.9510304,100.3711556,"-0.9510304,100.3711556"
491,RSIA CICIK,ChIJw4wbguW51C8Rd6IPWJezrxs,"Jl. Dr. Sutomo No.94, Kubu Marapalam, Kec. Padang Tim., Kota Padang, Sumatera Barat 25143, Indonesia","hospital,doctor,health,point_of_interest,establishment",99,3.9,-0.9502064,100.3857862,"-0.9502064,100.3857862"
492,SIMRS RSUP. Dr M. Djamil Padang,ChIJ-XEnyOe51C8RKTpckRbbrGY,"Jl. Kutilang, Sawahan Tim., Kec. Padang Tim., Kota Padang, Sumatera Barat 25171, Indonesia","hospital,health,point_of_interest,establishment",5,4.0,-0.9433718,100.3690426,"-0.9433718,100.3690426"
493,Maternity Hospital Restu Ibu,ChIJe-Q8tzi51C8Ra2P34jAkxeg,"Jl. Terandam No.5-7, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat 25133, Indonesia","hospital,doctor,health,point_of_interest,establishment",67,3.7,-0.9499082999999998,100.3668678,"-0.9499083,100.3668678"
494,Semen Padang Hospital,ChIJcSh4q-651C8Rh5HZcOUCG1U,"Jl. By Pass No.KM. 7, Pisang, Kec. Pauh, Kota Padang, Sumatera Barat 25161, Indonesia","hospital,health,point_of_interest,establishment",806,4.0,-0.9418465,100.399476,"-0.9418465,100.399476"
495,RST Rumah Sakit Tentara Ganting,ChIJ35ag0Te51C8RpIlK_OWJuP4,"Jl. Dr. Wahidin No.1, Ganting Parak Gadang, Kec. Padang Tim., Kota Padang, Sumatera Barat 25132, Indonesia","hospital,health,point_of_interest,establishment",11,3.9,-0.95104,100.3720021,"-0.95104,100.3720021"
496,Provider Rawat Inap Garda Medika - RS Khusus Bedah Ropanasur,ChIJV1qsCy-51C8RA-3EMkesYKQ,"Jl. Aur No.8, Ujung Gurun, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9353539,100.3593916,"-0.9353539,100.3593916"
497,RS Islam Siti Rahmah,ChIJA7w8VsTH1C8RbXGnGqZ2weg,"49HP+R26, Aie Pacah, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","hospital,health,point_of_interest,establishment",2,5.0,-0.8704561,100.3850088,"-0.8704561,100.3850088"
498,UGD Semen Padang Hospital (Emergency / IGD),ChIJDQC7ua251C8RrJ3qg2A99pw,"Jl. By Pass No.KM. 7, Pisang, Kec. Pauh, Kota Padang, Sumatera Barat 25161, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9418796,100.3994997,"-0.9418796,100.3994997"
499,Kamar Operasi RS Yos Sudarso,ChIJsYTGmCW51C8RE8O1ho7g7BI,"Jl. Situjuh I No.1, Jati Baru, Kec. Padang Tim., Kota Padang, Sumatera Barat 25129, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9352042,100.3623737,"-0.9352042,100.3623737"
500,Rumah Sakit PT Semen Padang,ChIJ3cl5Czq31C8R-sG7F63zZlY,"2FV9+HHH, Indarung, Padang, Padang City, West Sumatra, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9560609999999998,100.469,"-0.956061,100.469"
501,Ruang HWS RST Padang,ChIJb4o-bGa51C8Rf1mZeRvlSoM,"Jl. Parak Pisang No.58, Ganting Parak Gadang, Kec. Padang Tim., Kota Padang, Sumatera Barat 25122, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-0.9505209,100.3727265,"-0.9505209,100.3727265"
502,Poliklinik RSJ HB. Saanin Padang,ChIJIYS2T2q31C8RLV2AbxiTg_Y,"Jl. Raya Gadut No.11, Limau Manis Sel., Kec. Pauh, Kota Padang, Sumatera Barat 25157, Indonesia","hospital,health,point_of_interest,establishment",1,4.0,-0.9450686,100.4585234,"-0.9450686,100.4585234"
503,Rumah Sakit Bersalin Ananda,ChIJy467dTG51C8Rnadt4C8VzR8,"Jl. Bandar Purus No.55, Padang Pasir, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","hospital,health,point_of_interest,establishment",3,3.3,-0.9381913,100.3571517,"-0.9381913,100.3571517"
504,RS Mata Padang Eye Center,ChIJcTOAK0q51C8Ra10Ea-MWA0Q,"Jl. Ujung Belakang Olo No.03, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","hospital,health,point_of_interest,establishment",182,3.9,-0.945839,100.3546124,"-0.945839,100.3546124"
505,RS Jiwa Dr. Yaunin,ChIJj3-aOD-51C8RschSEQkUvB8,"Jl. Sawahan No.36, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat 25171, Indonesia","hospital,health,point_of_interest,establishment",21,2.6,-0.9459152,100.3676528,"-0.9459152,100.3676528"
506,RS. Gigi,ChIJdcnBZ3fH1C8RFm57FVYuQtg,"499R+J6P, W Trans Sumatera Hwy, Sapih River, Kuranji, Padang City, West Sumatra 25586, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-0.8809049999999999,100.3905917,"-0.880905,100.3905917"
507,Rumah Sakit Jantung Sumbar,ChIJ1_ThJc-41C8RaMlTb88KazA,"Jl. Khatib Sulaiman No.71, Lolong Belanti, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","hospital,health,point_of_interest,establishment",2,4.5,-0.915019,100.3585669,"-0.915019,100.3585669"
508,Mental Hospital Prof Dr HB Saanin,ChIJ30PCn1231C8RLtFwplIwq4E,"3F45+8VF, Jl. Raya Gadut, Limau Manis Sel., Kec. Pauh, Kota Padang, Sumatera Barat 25157, Indonesia","hospital,health,point_of_interest,establishment",42,4.5,-0.9441759999999998,100.4596606,"-0.944176,100.4596606"
