,place_id,place_name,reviewer_name,reviewer_rating,reviewer_review
1491,ChIJ9ZwNkgrBzS0RIVUrCT9DB6A,Panyawangan Resto,Kandi Sekarwulan,5,"A perfect place to see the sunset from high place: you can see all Senggigi coastlines from here, they have a balcony facing right to the west. The place serves West Java genuine cuisine such as karedok, nasi tutug oncom, etc. Live music every weekend evening. To get here you need a strong vehicle, since it's situated on top of a hill and the road is steep."
1492,ChIJ9ZwNkgrBzS0RIVUrCT9DB6A,Panyawangan Resto,Dian Puspita Sari,4,"This place has a nice view and a bit secluded. A good place to hangout and enjoy some munchies. Sunset time is the best time to come. Their pizza and mayo beef risoles were yummy for Indonesian tastes, but they need to work out on their main dishes."
1493,ChIJ9ZwNkgrBzS0RIVUrCT9DB6A,Panyawangan Resto,Fabian Winter,5,"Delicious food, friendly staff, pretty location. Good price.
I can strongly recommend this place!!"
1494,ChIJo6Sqp9fpzS0RsM3gnBB75kI,Kayangan Restaurant,Ratu Kesuma Dewi,1,"Today I ordered kids Pizza for my daughter and it was like in this picture! Very very less meat / sausages even I said always without cheese 🧀 but they give us food which worse than warung!!!!! Price here is NOT CHEAP! AND EXTRA 21% TAX AND SERVICE CHARGE. DON'T FORGET ABOUT THIS!
I must say this was the worst PIZZA I ever ordered in my life even worse than small restaurant 🤣. Every Hotel I stayed was never given us such bad food! If the chef on the kitchen was professional enough to work in 4 star resort, he/she will never give a kids pizza like this which is look too stingy to serve for the customer who pays expensive price plus TAX! Dairy free pizza means if the customer do not eat cheese they must give more other things like more meat / sausages for example. I have long stay here for 3 weeks and I must say nothing special about breakfast and lunch. Today breakfast was also bad and sometimes foods in kids menu were too less portion like this pizza. My daughter loves to eat whole grain müsli but today only cornflakes and no bubur ayam also since few days.
For the price this restaurant is not value for money. We also had long stayed in 5 star hotel in Bali and they gave us 10% discount everytime we eat lunch and dinner. And the food were all yummy and worth the price and portion! Good hotel must have a Good restaurant that's what I know."
1495,ChIJo6Sqp9fpzS0RsM3gnBB75kI,Kayangan Restaurant,mark dunbar,1,"Never got served, the waiter cleared both empty tables beside us. He totally ignored us and walked away.  I went and picked up a drinks  and food menu, and the waiter still ignored us. There was only one other table occupied so unsure what he was thinking. We gave up and left."
1496,ChIJo6Sqp9fpzS0RsM3gnBB75kI,Kayangan Restaurant,Daniela Lo Basso,5,"Had a lovely lunch for 2 people. And really good cocktails. Thank you Swerta, for taking care of us."
1497,ChIJo6Sqp9fpzS0RsM3gnBB75kI,Kayangan Restaurant,Alexander Helber,2,"Nice location but really sub-par restaurant just for the least discerning of tourists. Food ranged from nothing special over westernised to actually not tasty at all. Cold and old banana frittas with cheese on top. Prices are pretty steep considering the not great food and the slow service.

Not worth going to if you're not a guest of the hotel and just eating there for convenience"
1498,ChIJo6Sqp9fpzS0RsM3gnBB75kI,Kayangan Restaurant,Lia Andewi,5,"You get all your money worth spending in this restaurant. Food is good, view is even better!!!

you can have drinks here while enjoying sunset view, or why not also order some early dinner, price is not too expensive and great selection for kids menu as well"
1499,ChIJJ_FP0JSmzS0RjItk0YMrnGU,Aura Lounge & Bar Lombok,Lukas Sendlhofer,2,"I’ve eaten in a lot of places around Kuta, this restaurant was by far the worst dining experience I’ve had. I never write reviews, but this time I had the feeling I needed to. It’s not worth it. You get better quality somewhere else. Service was great though!"
1500,ChIJJ_FP0JSmzS0RjItk0YMrnGU,Aura Lounge & Bar Lombok,Fab C,5,"Pricey but worth it to enjoy the 100% stunning views and laid back atmosphere  ... food excellent too. Will definitely return next time on Lombok. Also, the best fried rice I have ever eaten"
1501,ChIJJ_FP0JSmzS0RjItk0YMrnGU,Aura Lounge & Bar Lombok,Nurhidayati Yuliandani,5,"worth the view, the food and the ambiance, we met chef ian and he's so nice, we really enjoy our time there"
1502,ChIJJ_FP0JSmzS0RjItk0YMrnGU,Aura Lounge & Bar Lombok,Made Fajar Trisna K.,5,We can find the best spot to get some meals with a great panorama over here. The pool also very nice you can take an awesome picture which describe yourself. The parking lot was fine.
1503,ChIJJ_FP0JSmzS0RjItk0YMrnGU,Aura Lounge & Bar Lombok,Helen Stone,3,Really is a great view but I would recommend having a look with an afternoon drink rather then a meal. The food is way overpriced and really not that tasty. Service is good.
1504,ChIJkcLAy1CpzS0R4zCZKd41XGA,Rocksalt Restaurant,Chuanqi Li,5,"The burger is really really good! We were on a „foodie“ tour on the last day of our Bali-Lombok trip and we are just eating our way through the Kuta Main Street from small street vendors to the well-known restaurants :D and even though I am not a burger fan at all, and being already quite full(after eating several things…), I still enjoyed the buffalo double burger, spicy and sweet. Meat is juicy, with lots of flavor, and quite a mount of black pepper to spice it up! Staff is nice, atmosphere is wonderful, not a typical burger place, more of a cafe feeling, which is very chilled."
1505,ChIJkcLAy1CpzS0R4zCZKd41XGA,Rocksalt Restaurant,Marina Ferreira,5,"Absolutely amazing food!
We had the vegan burger with crispy mushroom, so so good!! The vegan croquettes are a must try, the pesto sauce is awesome!! All the staff are very friendly, we’ll come back 😍"
1506,ChIJkcLAy1CpzS0R4zCZKd41XGA,Rocksalt Restaurant,SM,3,"I ordered the buffalo burger and i was disappointed. The bun was little soggy and the flavor of the meat, without any seasoning, a bit overwhelming.  You couldn’t test the pickles neither the sauce. Just meat. Also for this amount of money (95k) in my opinion was too small.
The only good thing were the hand cut fries.
The place looks good too, but that’s about it..nothing special.."
1507,ChIJkcLAy1CpzS0R4zCZKd41XGA,Rocksalt Restaurant,G Lutz,5,Wow I had the buffalo burger fresh with cheddar and it was sensational. My partner had the chicken burger and he thought it was ok but the chips were good. Highly recommend if you’re looking for a good burger in Lombok!
1508,ChIJkcLAy1CpzS0R4zCZKd41XGA,Rocksalt Restaurant,Ophelie Chuffart,5,"The restaurant is very stylish and cute. However, it is scorching inside!
We only got the Italian job salads, yet they were already delicious."
1509,ChIJMcOEHg_CzS0RYH7-vMqy3L0,Bale Heading Cafe,Beth Sanderson Day,5,"Food tasted amazing and lovely staff! Thank you for being so welcoming, would 100% recommend"
1510,ChIJMcOEHg_CzS0RYH7-vMqy3L0,Bale Heading Cafe,Choo Hua,1,"had the bbq fish which was really dry- i feedbacked about this but the staff replied 'oh it's bbq, that's why'. i guess she really has no concept retaining moisture in bbq food, ive definitely tasted malay bbq cuisine that was way better than this dry bark.

also, the fish was wrapped in banana leaf but i fail to taste any of it in the fish. sad. sengiggi is really just a tourist trap and has the worst food i tasted in lombok.

oh, gave me a wrong drink too, only realized it after i tasted it"
1511,ChIJMcOEHg_CzS0RYH7-vMqy3L0,Bale Heading Cafe,gesta kurnia,5,Everything is great there. The owner so kindly and friendly also the taste then price. I would recommend you to go there when you're in this area. Thank you for excellent service and food.
1512,ChIJMcOEHg_CzS0RYH7-vMqy3L0,Bale Heading Cafe,Niklas,5,Very great food for an excellent price! They also gave me a free desert afterwards. All in all very nice!
1513,ChIJMcOEHg_CzS0RYH7-vMqy3L0,Bale Heading Cafe,Jamie Brown,5,"Food was lovely and staff were attentive. Fast service. The beef rendang was so nice. 10/10, we'll be back for sure!"
1514,ChIJf8kzB9fBzS0Rvb-XoYKYH1g,Oliv Resto Tanjung Bias,Yusuf Gumilang,5,"Cozy place, affordable price, beautiful sunset!!"
1515,ChIJf8kzB9fBzS0Rvb-XoYKYH1g,Oliv Resto Tanjung Bias,Ziggy Bartosewicz,5,Fantastic atmosphere and great local food.
1516,ChIJf8kzB9fBzS0Rvb-XoYKYH1g,Oliv Resto Tanjung Bias,Da Do,5,The best 👌👌✨✨
1517,ChIJf8kzB9fBzS0Rvb-XoYKYH1g,Oliv Resto Tanjung Bias,muhammad fauzi,5,"good peaple, good food, and good vibes"
1518,ChIJf8kzB9fBzS0Rvb-XoYKYH1g,Oliv Resto Tanjung Bias,Dhanis/gmail Gmail,5,"The food is delicious, the place is perfect for spending free time at affordable prices"
1519,ChIJMe0nYQnCzS0REuwRLfR50Os,Bukit Senggigi Restaurant,Anggi R.,1,Are there any vacancies for D3 accounting graduate students?
1520,ChIJMe0nYQnCzS0REuwRLfR50Os,Bukit Senggigi Restaurant,Edo,2,Enjoy the sunset at this place
1521,ChIJMe0nYQnCzS0REuwRLfR50Os,Bukit Senggigi Restaurant,Cemi Claudia,3,
1522,ChIJMe0nYQnCzS0REuwRLfR50Os,Bukit Senggigi Restaurant,Fadly Farsal,4,
1523,ChIJMe0nYQnCzS0REuwRLfR50Os,Bukit Senggigi Restaurant,Safita Cute,3,
1524,ChIJifP6idOpzS0Rg6cl2hTKzy0,Warung Flora,Ella van Vloten,5,"Excellent food and the sweetest staff, had a great evening here! It is quite busy, probably because of the good (and true) reviews, so it is not as quick as other Indonesian places but honestly still faster than in Europe and definitely worth ‘the wait’. Highly recommend this restaurant! We had a veggie yellow curry and the peanut dish."
1525,ChIJifP6idOpzS0Rg6cl2hTKzy0,Warung Flora,W K,5,"This is a little cute restaurant! The lady helped us ordering and was very nice. The food took a little bit longer to Cook, but was worth the waiting! Its made freshly, we enjoyed our dinner at this place."
1526,ChIJifP6idOpzS0Rg6cl2hTKzy0,Warung Flora,THE HUNGRY CAT,4,"Love the pepes! Its really tastyyy 9/10
Mix juice are fresh

But hopefully next can change to paper/ stainless/ glass straw :)"
1527,ChIJifP6idOpzS0Rg6cl2hTKzy0,Warung Flora,EWB,5,"Just lovely fresh good food and an amazing, kind and very friendly lady. Found It through the good reviews and It was close to our hotel. Unfortunatly we are here only for one night. We had the springrolls, chicken cap cay and another chicken plate with a wonderful sauce.
😊"
1528,ChIJifP6idOpzS0Rg6cl2hTKzy0,Warung Flora,Jenn Rivera,5,"Lovely little warung. The owner (I think?) is funny and friendly! Great recommendations.

We had the bruschetta, chicken cashewnut and the carbonara. Although I forgot to take a photo of most of it!

Chicken cashew nut is strong and goes perfectly with the accompanying rice. Carbonara was warm and filling - exactly what we were looking for! I like my bruschetta with a little acidity from vinegar or lime, but that’s a personal preference.

Local style toilet was super clean!

Would happily go back."
1529,ChIJFfx_c5evzS0RGwvIFB7tMD8,Dapur Sasak Restaurant,Doug Smith,5,"Tasty ayam Taliwang, one of the best dishes we've had. Good iced tea and juice. Service was very fast."
1530,ChIJFfx_c5evzS0RGwvIFB7tMD8,Dapur Sasak Restaurant,heilda pravitria,5,"Thanks to our driver, who took me and my friend to this local restaurant. We had lunch when we arrived and before we left from Lombok. One of recommendation local restaurant, my fav menu : plecing kangkung 👍🏻"
1531,ChIJFfx_c5evzS0RGwvIFB7tMD8,Dapur Sasak Restaurant,Zeena Rimba,4,The food was good and quite fast. It's actually the tastiest ayam taliwang that I tried so far.
1532,ChIJFfx_c5evzS0RGwvIFB7tMD8,Dapur Sasak Restaurant,Khansa Anastya,5,"best ayam taliwang not too far from kuta area, the plecing & bebalung (sop iga) is also delicious"
